Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3302-3901-9841-02701,"Nov 29, 2021",,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,IRM_sprout,NL,,,,4.99,,,4.12
GPA.3381-7812-0815-17272,"Nov 29, 2021",,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,alphalm,US,19904,DE,19904,5.49,,,5.49
GPA.3350-9996-1022-97171,"Nov 30, 2021",,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gts7fewifi,US,78114,TX,78114,5.94,,,5.49
GPA.3395-9719-2821-91808,"Nov 30, 2021",,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,j5xnlte,GB,,,,4.19,,,3.49
GPA.3362-1065-4724-74483,"Nov 30, 2021",,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,85708,AZ,85708,5.97,,,5.49
GPA.3343-3489-2344-09910,"Nov 30, 2021",,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bonito,CA,T2K 4B3,AB,T2K 4B3,7.86,,,7.49
GPA.3316-1599-5968-25861,"Nov 30, 2021",,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,o1q,US,91723,CA,91723,5.49,,,5.49
GPA.3392-6472-9239-30264,"Nov 30, 2021",,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,66542,KS,66542,5.91,,,5.49
GPA.3325-4462-7144-19893,"Dec 01, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,minsk,US,WI,53147,,5.79,,,5.79
GPA.3355-0634-1351-98460,"Dec 01, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,minsk,US,AZ,85705,,3.8,,,3.8
GPA.3351-5673-3122-67736,"Dec 01, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,minsk,US,AZ,85705,,5.97,,,5.97
GPA.3389-6655-3794-81339,"Dec 01, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,star2qltesq,US,AK,99654,,3.49,,,3.49
GPA.3311-0142-6457-92656,"Dec 01, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,star2qltesq,US,AK,99654,,5.49,,,5.49
GPA.3343-4702-5432-38466,"Dec 01, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,kukui_cheets,IT,,,,4.99,,,4.99
GPA.3376-6320-1888-65020,"Dec 02, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,aura,US,UT,84042,,3.74,,,3.74
GPA.3394-2029-3743-32532,"Dec 02, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,aura,US,UT,84042,,5.89,,,5.89
GPA.3319-8033-9737-47036,"Dec 02, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,surfna,US,HI,96792,,3.66,,,3.66
GPA.3304-0148-9974-68693,"Dec 02, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,OH,45432,,5.86,,,5.86
GPA.3315-8718-1995-09776,"Dec 03, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,NJ,08724,,5.85,,,5.85
GPA.3320-2518-7324-54841,"Dec 03, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,cruiserlteatt,US,TX,77373,,3.78,,,3.78
GPA.3378-2221-1231-67531,"Dec 03, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,cruiserlteatt,US,TX,77373,,5.94,,,5.94
GPA.3301-4403-7430-79705,"Dec 04, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,blueline,US,UT,84401,,3.74,,,3.74
GPA.3333-1678-4114-47208,"Dec 04, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,heroqlteatt,US,NY,12020,,5.87,,,5.87
GPA.3345-4049-8504-91588,"Dec 04, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,NE,68504,,5.89,,,5.89
GPA.3360-4024-6373-14772,"Dec 04, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,GB,,,,4.19,,,4.19
GPA.3356-8478-2701-87669,"Dec 04, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,GB,,,,2.59,,,2.59
GPA.3338-4245-4767-68089,"Dec 04, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,ASUS_P00J,US,MI,48066,,5.82,,,5.82
GPA.3398-7172-3827-34582,"Dec 04, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,GA,31324,,5.49,,,5.49
GPA.3364-6371-0355-15921,"Dec 04, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,US,GA,31324,,3.49,,,3.49
GPA.3383-1846-4077-49261,"Dec 04, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,OH,45882,,5.89,,,5.89
GPA.3364-8812-9325-08035,"Dec 04, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,OH,43610,,3.74,,,3.74
GPA.3383-1510-0066-66720,"Dec 04, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,OH,43610,,5.89,,,5.89
GPA.3364-9784-6145-49883,"Dec 04, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,y2q,US,IL,60178,,3.74,,,3.74
GPA.3324-0177-7296-78232,"Dec 05, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c2q,US,NV,89015,,3.49,,,3.49
GPA.3358-2612-1333-01572,"Dec 05, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d1q,US,WY,83127,,3.66,,,3.66
GPA.3362-7130-8777-99570,"Dec 05, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d1q,US,WY,83127,,5.76,,,5.76
GPA.3393-1359-3269-62506,"Dec 05, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,WY,83127,,3.66,,,3.66
GPA.3304-3230-7706-91647,"Dec 05, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,WY,83127,,5.76,,,5.76
GPA.3358-2483-7470-91506,"Dec 05, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a71xq,PR,,00936,,6.12,,,6.12
GPA.3306-1869-3426-44369,"Dec 05, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,coral,AU,,7008,,7.99,,,7.99
GPA.3371-7189-0275-35676,"Dec 05, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,coral,AU,,7008,,4.79,,,4.79
GPA.3373-7586-1549-46913,"Dec 05, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,SC,29045,,5.49,,,5.49
GPA.3368-7470-4467-60428,"Dec 05, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a12s,DK,,,,22.0,,,22.0
GPA.3380-5620-0415-67330,"Dec 05, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,winglm,US,PA,19606,,3.7,,,3.7
GPA.3367-9164-5970-20594,"Dec 06, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,redfin,US,TN,37188,,5.99,,,5.99
GPA.3356-7144-6334-10438,"Dec 06, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,crosshatch,US,AZ,85321,,3.71,,,3.71
GPA.3350-8083-0035-82077,"Dec 06, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1q,US,FL,32828,,3.49,,,3.49
GPA.3330-2082-9045-47728,"Dec 06, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,ginna,US,MO,65802,,3.49,,,3.49
GPA.3386-9536-3972-92534,"Dec 06, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,UT,84119,,5.89,,,5.89
GPA.3351-9480-8348-84681,"Dec 06, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,starqltesq,US,UT,84119,,3.74,,,3.74
GPA.3391-7192-1608-00546,"Dec 06, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,Miami_Pro,CA,ON,P0V2V0,,5.07,,,5.07
GPA.3387-8538-0668-81040,"Dec 07, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,begonia,DE,,,,4.99,,,4.99
GPA.3352-2760-7414-79863,"Dec 07, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,begonia,DE,,,,2.99,,,2.99
GPA.3371-8216-1713-23526,"Dec 07, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,crownqltesq,US,NY,12305,,3.77,,,3.77
GPA.3338-6917-7336-24597,"Dec 07, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,IL,61111,,5.97,,,5.97
GPA.3332-9963-8265-99059,"Dec 08, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,OH,45882,,3.74,,,3.74
GPA.3343-5447-9602-55491,"Dec 08, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,MD,21903,,5.82,,,5.82
GPA.3362-9151-5993-31934,"Dec 08, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,UT,84737,,5.85,,,5.85
GPA.3344-3707-6833-56644,"Dec 08, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1q,US,KS,67868,,5.98,,,5.98
GPA.3312-7050-5448-34349,"Dec 09, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1q,US,OH,43616,,3.72,,,3.72
GPA.3341-6551-9321-49132,"Dec 09, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,borneo,US,SD,57701,,3.72,,,3.72
GPA.3357-0362-7432-18687,"Dec 09, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,U325AC,US,TX,77511,,3.73,,,3.73
GPA.3334-5557-2187-24834,"Dec 09, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,P027,US,MI,49088,,3.7,,,3.7
GPA.3359-9105-6239-34580,"Dec 09, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1q,US,OH,45035,,3.69,,,3.69
GPA.3346-1039-7390-27831,"Dec 10, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gta2xlwifi,NL,,,,4.99,,,4.99
GPA.3357-7697-1219-19074,"Dec 10, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gta2xlwifi,NL,,,,2.99,,,2.99
GPA.3331-1859-4219-68916,"Dec 10, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,blueline,US,CT,06033,,5.84,,,5.84
GPA.3360-3998-4682-03922,"Dec 10, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a52xq,US,PA,19607,,3.7,,,3.7
GPA.3304-3091-6104-41658,"Dec 10, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,cruiserlteatt,US,MO,65109,,5.49,,,5.49
GPA.3390-4950-9174-15734,"Dec 11, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1q,US,AZ,85302,,5.94,,,5.94
GPA.3384-1498-5957-99427,"Dec 11, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dream2qltesq,US,KS,67401,,5.49,,,5.49
GPA.3344-8066-5593-50815,"Dec 11, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,coral,US,TX,76006,,5.94,,,5.94
GPA.3342-3301-4730-22065,"Dec 11, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,q2q,US,VA,23502,,5.49,,,5.49
GPA.3397-9566-0049-45914,"Dec 11, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,CA,93313,,5.49,,,5.49
GPA.3343-2307-5414-30205,"Dec 11, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,y2q,US,GA,30052,,3.49,,,3.49
GPA.3331-3770-6913-85945,"Dec 12, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,AZ,85622,,5.83,,,5.83
GPA.3318-9672-8486-78921,"Dec 12, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,TX,76006,,5.94,,,5.94
GPA.3371-1854-0519-78950,"Dec 12, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dream2qltesq,US,KS,67401,,3.49,,,3.49
GPA.3364-2481-0602-44164,"Dec 12, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,t2q,US,TX,79424,,5.94,,,5.94
GPA.3397-3191-6906-08195,"Dec 12, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,t2q,US,TX,79424,,3.78,,,3.78
GPA.3395-0509-9687-89368,"Dec 12, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,crownqltesq,US,NE,68941,,3.68,,,3.68
GPA.3310-0512-7900-07574,"Dec 12, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crownqltesq,US,NE,68941,,5.79,,,5.79
GPA.3386-1510-4314-07889,"Dec 12, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,y2s,NL,,,,2.99,,,2.99
GPA.3321-4624-9301-39572,"Dec 12, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,NM,87121,,5.92,,,5.92
GPA.3362-5077-4584-51696,"Dec 12, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,US,NM,87121,,3.77,,,3.77
GPA.3362-3373-0643-19478,"Dec 12, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,rav,US,GA,30643,,3.49,,,3.49
GPA.3308-5512-2019-39591,"Dec 12, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,IA,50436,,5.87,,,5.87
GPA.3370-2644-1732-82670,"Dec 12, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,starqltesq,US,IA,50436,,3.73,,,3.73
GPA.3301-7596-2982-01163,"Dec 12, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,WA,98126,,6.06,,,6.06
GPA.3375-8736-4612-10421,"Dec 12, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,U304AA,US,TX,76643,,5.94,,,5.94
GPA.3369-5337-7968-17903,"Dec 12, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,WA,98031,,6.05,,,6.05
GPA.3363-8652-2817-94928,"Dec 12, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,winglm,US,PA,19606,,5.82,,,5.82
GPA.3350-2297-6303-69201,"Dec 12, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,hero2qlteatt,US,CA,91911,,5.49,,,5.49
GPA.3373-0587-8150-96180,"Dec 12, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,hero2qlteatt,US,CA,91911,,3.49,,,3.49
GPA.3349-1114-4535-13385,"Dec 12, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,flame,US,IN,47150,,5.87,,,5.87
GPA.3340-1836-6704-24071,"Dec 12, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,bonito,US,IN,46013,,3.73,,,3.73
GPA.3349-4652-6611-97291,"Dec 12, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bonito,US,IN,46013,,5.87,,,5.87
GPA.3301-9368-7078-19682,"Dec 13, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh10lm,US,PA,19602,,5.82,,,5.82
GPA.3318-9672-8486-78921,"Dec 13, 2021",,,Refund,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,TX,76006,,-5.94,,,-5.94
GPA.3340-9052-8423-41971,"Dec 13, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,PA,19605,,5.82,,,5.82
GPA.3378-9438-8673-64930,"Dec 13, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a20p,US,MO,64835,,3.49,,,3.49
GPA.3325-1934-7676-37149,"Dec 13, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,Elite_C55US,US,CA,93722,,5.49,,,5.49
GPA.3394-8087-7905-20815,"Dec 13, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,guamna,US,LA,71118,,3.81,,,3.81
GPA.3323-7263-5482-29210,"Dec 13, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,guamna,US,LA,71118,,5.98,,,5.98
GPA.3323-4725-7439-37206,"Dec 13, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,guamna,US,IL,62088,,5.85,,,5.85
GPA.3329-8463-8254-85418,"Dec 13, 2021",,,Charged,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,crownqltesq,US,WA,98042,,3.8,,,3.8
GPA.3350-9680-7407-02901,"Dec 13, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crownqltesq,US,WA,98042,,5.97,,,5.97
GPA.3398-2550-1522-70615,"Dec 14, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,IA,52402,,5.87,,,5.87
GPA.3315-9396-3900-13424,"Dec 14, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sunfish,US,NE,68521,,5.89,,,5.89
GPA.3302-1488-4725-64993,"Dec 14, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,OnePlusN100TMO,US,GA,30213,,5.49,,,5.49
GPA.3334-9737-2609-97576,"Dec 14, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh50lm,US,OH,44119,,5.93,,,5.93
GPA.3374-1254-6352-80751,"Dec 14, 2021",,,Charged,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,CO,81230,,5.49,,,5.49
